,ItemCode, WarehouseCode, BinLocation, ReorderMethod, QuantityOnHand, QuantityOnPurchaseOrder, QuantityOnSalesOrder, QuantityOnBackOrder, AverageCost, QuantityRequiredForWO, EconomicOrderQty, ReorderPointQty, MinimumOrderQty, MaximumOnHandQty, QuantityOnWorkOrder, QuantityInShipping, TotalWarehouseValue, CostCalcQtyCommitted, CostCalcCostCommitted, DateCreated, TimeCreated, UserCreatedKey, DateUpdated, TimeUpdated, UserUpdatedKey, LastPhysicalCountDate
7034,314G55C,WWI,,E,0.000000,0.000000,0.000000,0.000000,70.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
7035,314G55C-WW,WWI,,E,0.000000,0.000000,0.000000,0.000000,75.312500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
7036,314G55E,MTG,,E,0.000000,0.000000,0.000000,0.000000,86.585500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
7037,314G55G,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
7038,314G55M,MTG,,E,0.000000,0.000000,0.000000,0.000000,86.095200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2011-01-26,14.5162,0000000007,2022-10-01,12.25146,0000000055,2022-09-30
7039,314GA5,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
7040,31500A1,MTG,,E,120143.000000,0.000000,0.000000,3000.000000,0.071900,0.000000,0.000000,15000.000000,0.000000,0.000000,0.000000,0.000000,8640.24,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-11-21,13.96032,0000000003,2022-09-30
7041,31500A1,SSI,,E,0.000000,0.000000,0.000000,0.000000,0.036900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
7042,31500A1W,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.205700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
7043,31500A2,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.033600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
7044,31500A2,SSI,,E,0.000000,0.000000,0.000000,0.000000,0.033600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
7045,31500B,MTG,,E,90060.000000,0.000000,0.000000,0.000000,0.048100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4332.32,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-11-10,11.48414,0000000055,2022-09-30
7046,31500B,SSI,,E,0.000000,0.000000,0.000000,0.000000,0.044900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
7047,31500EURSLV,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.042900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2012-04-19,15.30515,0000000007,2022-10-01,12.25146,0000000055,2022-09-30
7048,31500EURSLV,SSI,,E,0.000000,0.000000,0.000000,0.000000,0.105000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2012-07-13,8.74717,0000000003,2022-10-01,12.25146,0000000055,2022-09-30
7049,31500SNA1,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2022-02-23,8.93437,0000000007,2022-10-01,12.25146,0000000055,2022-09-30
7050,31500SNSLV,MTG,,E,11754.000000,0.000000,0.000000,0.000000,0.046900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,551.26,0.000000,0.000000,2016-04-06,15.65613,0000000007,2022-10-01,12.25146,0000000055,2022-09-30
7051,31500SNSLV,SSI,,E,0.000000,0.000000,0.000000,0.000000,0.046700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2016-07-14,10.08306,0000000003,2022-10-01,12.25146,0000000055,2022-09-30
7052,315275,MTG,,E,0.000000,0.000000,0.000000,1.000000,2137.645000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2012-10-22,13.42585,0000000007,2023-01-10,14.64926,0000000003,2022-09-30
7053,315275A1,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2016-02-15,9.58462,0000000007,2022-10-01,12.25146,0000000055,2022-09-30
7054,315275PK,MTG,,E,0.000000,0.000000,0.000000,1.000000,2179.638000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2021-06-08,8.07738,0000000049,2023-01-10,14.64926,0000000003,2022-09-30
7055,315G55,MTG,,E,0.000000,0.000000,0.000000,60.000000,416.433100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2023-01-10,14.64926,0000000003,2022-09-30
7056,315G55,NWI,,E,0.000000,0.000000,0.000000,0.000000,125.195300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
7057,315G55,REW,,E,0.000000,0.000000,0.000000,0.000000,195.861000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2014-09-19,7.12474,0000000003,2022-10-01,12.25146,0000000055,2022-09-30
7058,315G55,SWI,,E,0.000000,0.000000,0.000000,0.000000,111.115900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
7059,315G55,WWI,,E,0.000000,0.000000,0.000000,0.000000,124.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
7060,315G55-NW,NWI,,E,0.000000,0.000000,0.000000,0.000000,142.180000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
7061,315G55-WW,WWI,,E,0.000000,0.000000,0.000000,0.000000,139.382500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
7062,315G55A1,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
7063,315G55A1,SWI,,E,0.000000,0.000000,0.000000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
7064,315G55C,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
7065,315G55C,SWI,,E,0.000000,0.000000,0.000000,0.000000,124.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
7066,315G55C,WWI,,E,0.000000,0.000000,0.000000,0.000000,124.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
7067,315G55C-WW,WWI,,E,0.000000,0.000000,0.000000,0.000000,117.258600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
7068,315G55CLR,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2012-09-19,14.52214,0000000007,2022-10-01,12.25146,0000000055,2022-09-30
7069,315G55G,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
7070,315G55M,MTG,,E,0.000000,0.000000,0.000000,1.000000,209.378000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2011-01-14,6.38685,0000000007,2023-01-10,14.64926,0000000003,2022-09-30
7071,315G55MA1,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2011-01-14,6.41519,0000000007,2022-10-01,12.25146,0000000055,2022-09-30
7072,315G55PINK,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2013-08-08,9.57368,0000000007,2022-10-01,12.25146,0000000055,2022-09-30
7073,315G55PK,MTG,,E,0.000000,0.000000,0.000000,0.000000,412.576400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
7074,315G70,MTG,,E,0.000000,0.000000,0.000000,0.000000,201.189900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
7075,315GA5,MTG,,E,0.000000,0.000000,0.000000,0.000000,18.158700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
7076,315GA5PK,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2021-06-08,8.09508,0000000049,2022-10-01,12.25146,0000000055,2022-09-30
7077,31600A1,MTG,,E,10000.000000,0.000000,0.000000,0.000000,0.081700,0.000000,0.000000,9000.000000,0.000000,0.000000,0.000000,0.000000,817.00,0.000000,0.000000,2022-02-23,8.95584,0000000007,2022-10-01,12.25146,0000000055,2022-09-30
7078,31600SLV,MTG,,E,12298.000000,0.000000,0.000000,0.000000,0.054200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,666.34,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-11-10,11.48414,0000000055,2022-09-30
7079,31600SLV,SSI,,E,0.000000,0.000000,0.000000,0.000000,0.051500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
7080,31600SLV,SWI,,E,0.000000,0.000000,0.000000,0.000000,0.024000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
7081,316275,MTG,,E,0.000000,0.000000,0.000000,0.000000,3738.898800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2016-06-29,9.92739,0000000007,2022-10-01,12.25146,0000000055,2022-09-30
7082,316275PK,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2021-06-08,7.86625,0000000049,2022-10-01,12.25146,0000000055,2022-09-30
7083,316G55,MTG,,E,0.000000,0.000000,0.000000,4.000000,726.804600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2023-01-10,14.64926,0000000003,2022-09-30
7084,316G55,NWI,,E,0.000000,0.000000,0.000000,0.000000,187.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
7085,316G55,SWI,,E,0.000000,0.000000,0.000000,0.000000,177.229900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
7086,316G55,WWI,,E,0.000000,0.000000,0.000000,0.000000,183.150000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
7087,316G55-WW,WWI,,E,0.000000,0.000000,0.000000,0.000000,211.848300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
7088,316G55A1,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
7089,316G55A1,SWI,,E,0.000000,0.000000,0.000000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
7090,316G55CA1,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
7091,316G55CA1,SWI,,E,0.000000,0.000000,0.000000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
7092,316G55CLR,MTG,,E,0.000000,0.000000,0.000000,0.000000,181.544200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
7093,316G55M,MTG,,E,0.000000,0.000000,0.000000,1.000000,233.816000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2011-03-17,14.4814,0000000007,2023-01-10,14.64926,0000000003,2022-09-30
7094,316G55MA1,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2011-03-17,14.51168,0000000007,2022-10-01,12.25146,0000000055,2022-09-30
7095,316G55PK,MTG,,E,0.000000,0.000000,0.000000,40.000000,680.664800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2021-06-08,7.8095,0000000049,2023-01-10,14.64926,0000000003,2022-09-30
7096,316G80,MTG,,E,0.000000,0.000000,0.000000,0.000000,407.960000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
7097,316G80M,MTG,,E,0.000000,0.000000,0.000000,4.000000,725.462500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2023-01-10,14.64926,0000000003,2022-09-30
7098,316GA5,MTG,,E,0.000000,0.000000,0.000000,0.000000,30.490000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2012-10-22,12.8063,0000000007,2022-10-01,12.25146,0000000055,2022-09-30
7099,316GA5PK,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2021-06-08,7.8779,0000000049,2022-10-01,12.25146,0000000055,2022-09-30
7100,31700A1,MTG,,E,1824.000000,0.000000,0.000000,0.000000,0.068600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,125.16,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-27,12.35998,0000000003,2022-09-30
7101,31700A1,SSI,,E,0.000000,0.000000,0.000000,0.000000,0.068600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
7102,31700A2,MTG,,E,2005.000000,0.000000,0.000000,0.000000,0.066600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,133.62,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-27,12.35998,0000000003,2022-09-30
7103,31700A2,SSI,,E,0.000000,0.000000,0.000000,0.000000,0.066700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
7104,31700CA1,MTG,,E,3799.000000,0.000000,0.000000,0.000000,0.076900,0.000000,0.000000,750.000000,0.000000,0.000000,0.000000,0.000000,292.22,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-12-13,15.55402,0000000003,2022-09-30
7105,31700CA1,SSI,,E,0.000000,0.000000,0.000000,0.000000,0.074000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
7106,31700CA2,MTG,,R,3729.000000,0.000000,0.000000,0.000000,0.074700,0.000000,0.000000,750.000000,0.000000,0.000000,0.000000,0.000000,278.73,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-12-13,15.55402,0000000003,2022-09-30
7107,31700CA2,SSI,,E,0.000000,0.000000,0.000000,0.000000,0.071900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
7108,317275,MTG,,E,0.000000,0.000000,0.000000,0.000000,2124.540000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
7109,317G50,MTG,,E,0.000000,0.000000,0.000000,0.000000,154.219600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
7110,317G55,MTG,,E,0.000000,0.000000,0.000000,15.000000,856.997500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2023-01-10,14.64926,0000000003,2022-09-30
7111,317G55AF,MTG,,E,0.000000,0.000000,0.000000,0.000000,323.988800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
7112,318G55,MTG,,E,0.000000,0.000000,0.000000,0.000000,273.647300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
7113,318G55PK,MTG,,E,0.000000,0.000000,0.000000,0.000000,181.843000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
7114,31900GA5,MTG,,E,0.000000,0.000000,0.000000,0.000000,45.872300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
7115,321G55C,MTG,,E,0.000000,0.000000,0.000000,0.000000,60.103800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
7116,32300A1,MTG,,E,4433.000000,0.000000,0.000000,0.000000,0.101300,0.000000,0.000000,775.000000,0.000000,0.000000,0.000000,0.000000,448.88,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-12-21,12.28355,0000000003,2022-09-30
7117,32300A1,SSI,,E,0.000000,0.000000,0.000000,0.000000,0.087300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2023-01-03,8.65472,0000000003,2022-09-30
7118,32300A1,SWI,,E,0.000000,0.000000,0.000000,0.000000,0.044000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
7119,32300A2,MTG,,E,4640.000000,0.000000,0.000000,0.000000,0.097800,0.000000,0.000000,775.000000,0.000000,0.000000,0.000000,0.000000,453.76,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-12-21,12.28355,0000000003,2022-09-30
7120,32300A2,SSI,,E,0.000000,0.000000,0.000000,0.000000,0.085000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2023-01-03,8.65472,0000000003,2022-09-30
7121,32300A2,SWI,,E,0.000000,0.000000,0.000000,0.000000,0.036900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
7122,32300CA1,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.068600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
7123,32300CA1,SSI,,E,0.000000,0.000000,0.000000,0.000000,0.070000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
7124,32300CA2,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.066600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
7125,32300CA2,SSI,,E,0.000000,0.000000,0.000000,0.000000,0.066700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
7126,32316DGA1,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.041700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
7127,32316DGA2VA,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.035600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
7128,32316DGA2VA,SSI,,E,0.000000,0.000000,0.000000,0.000000,0.035600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
7129,32332DGA1,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.052000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
7130,32332DGA1,SSI,,E,0.000000,0.000000,0.000000,0.000000,0.051800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
7131,32332DGA2,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.033600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
7132,32332DGA2,SSI,,E,0.000000,0.000000,0.000000,0.000000,0.033600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
7133,32332DGA2VA,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.045700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
7134,32332DGA2VA,SSI,,E,0.000000,0.000000,0.000000,0.000000,0.045800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-10-01,12.25146,0000000055,2022-09-30
7135,32500.B,MTG,,E,150.000000,0.000000,0.000000,0.000000,2.487700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,373.15,0.000000,0.000000,2021-05-03,8.71512,0000000007,2022-10-01,12.25146,0000000055,2022-09-30
7136,32500DGFA1,MTG,,E,3260.000000,0.000000,0.000000,0.000000,0.077700,0.000000,0.000000,3000.000000,0.000000,0.000000,0.000000,0.000000,253.38,0.000000,0.000000,2021-05-03,14.8927,0000000049,2022-10-01,12.25146,0000000055,2022-09-30
7137,32500DGFA2,MTG,,E,3260.000000,0.000000,0.000000,0.000000,0.075500,0.000000,0.000000,3000.000000,0.000000,0.000000,0.000000,0.000000,246.06,0.000000,0.000000,2021-05-03,14.88458,0000000049,2022-10-01,12.25146,0000000055,2022-09-30
