,BillNo, Revision, LineKey, LineSeqNo, ComponentItemCode, ComponentRevision, ItemType, ComponentDesc, EngineeringDrawingFindNo, EngineeringChangeAddNo, EngineeringChangeAddDate, EngineeringChangeDelNo, EngineeringChangeDelDate, WorkOrderStepNo, BillType, CommentText, MiscChargeGLAcctKey, SetupCharge, UnitOfMeasure, QuantityPerBill, StandardUnitCost, ScrapPercent, WorkTicketStepNo
8534,087764WK,000,000014,00001400000000,/DOS-EURO,,3,Operating Cost for European,,,,,,,,,578000050,N,EACH,4.000000,0.080000,0.000,
8535,087900,000,000001,00000100000000,87900A1,*,1,,,,,,,,,,,N,,4.000000,0.000000,0.000,
8536,087900,000,000002,00000200000000,089716A3,*,1,,,,,,,,,,,N,,4.000000,0.000000,0.000,
8537,087900,000,000003,00000300000000,087900A2BW,*,1,,,,,,,,,,,N,,4.000000,0.000000,0.000,
8538,087900,000,000004,00000400000000,087900A3BW,*,1,,,,,,,,,,,N,,4.000000,0.000000,0.000,
8539,087900,000,000005,00000500000000,GALTKSLR,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
8540,087900,000,000006,00000600000000,344841,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
8541,087900,000,000007,00000700000000,087900BAIL,*,1,,,,,,,,,,,N,,4.000000,0.000000,0.000,
8542,087900,000,000008,00000800000000,087900CLIP,*,1,,,,,,,,,,,N,,8.000000,0.000000,0.000,
8543,087900,000,000009,00000900000000,604600,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
8544,087900,000,000010,00001000000000,/PRDLBR,,3,PRODUCTION LABOR,,,,,,,,,582528250,N,EACH,0.382400,11.110000,0.000,
8545,087900,000,000011,00001100000000,/DOS-PR,,3,Direct Operating Supplies - Pd,,,,,,,,,578000050,N,EACH,4.000000,0.040000,0.000,
8546,087900EUR,000,000001,00000100000000,87900EURA1,*,1,,,,,,,,,,,N,,4.000000,0.000000,0.000,
8547,087900EUR,000,000003,00000300000000,089716A3,*,1,,,,,,,,,,,N,,4.000000,0.000000,0.000,
8548,087900EUR,000,000004,00000400000000,087900A2BW,*,1,,,,,,,,,,,N,,4.000000,0.000000,0.000,
8549,087900EUR,000,000005,00000500000000,087900A3BW,*,1,,,,,,,,,,,N,,4.000000,0.000000,0.000,
8550,087900EUR,000,000006,00000600000000,GALTKSLR,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
8551,087900EUR,000,000007,00000700000000,344848,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
8552,087900EUR,000,000008,00000800000000,087900BAIL,*,1,,,,,,,,,,,N,,4.000000,0.000000,0.000,
8553,087900EUR,000,000009,00000900000000,087900CLIP,*,1,,,,,,,,,,,N,,8.000000,0.000000,0.000,
8554,087900EUR,000,000010,00001000000000,604600,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
8555,087900EUR,000,000013,00001300000000,/PRDLBR,,3,PRODUCTION LABOR,,,,,,,,,582528250,N,EACH,0.382400,11.110000,0.000,
8556,087900EUR,000,000014,00001400000000,/DOS-EURO,,3,Operating Cost for European,,,,,,,,,578000050,N,EACH,4.000000,0.080000,0.000,
8557,087900EUR,000,000015,00001500000000,BLINDSTICKER,*,1,,,,,,,,,,,N,,4.000000,0.000000,0.000,
8558,087900FF,000,000001,00000100000000,87900A1,*,1,,,,,,,,,,,N,,4.000000,0.000000,0.000,
8559,087900FF,000,000002,00000200000000,089716A3,*,1,,,,,,,,,,,N,,4.000000,0.000000,0.000,
8560,087900FF,000,000003,00000300000000,087900A2BW,*,1,,,,,,,,,,,N,,4.000000,0.000000,0.000,
8561,087900FF,000,000004,00000400000000,087900A3BW,*,1,,,,,,,,,,,N,,4.000000,0.000000,0.000,
8562,087900FF,000,000005,00000500000000,604132,*,1,,,,,,,,,,,N,,4.000000,0.000000,0.000,
8563,087900FF,000,000006,00000800000000,344841,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
8564,087900FF,000,000007,00000650000000,087900BAIL,*,1,,,,,,,,,,,N,,4.000000,0.000000,0.000,
8565,087900FF,000,000008,00000700000000,087900CLIP,*,1,,,,,,,,,6 per can,,N,,24.000000,0.000000,0.000,
8566,087900FF,000,000009,00000900000000,604600,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
8567,087900FF,000,000010,00001000000000,/PRDLBR,,3,PRODUCTION LABOR,,,,,,,,,582528250,N,EACH,0.456800,11.110000,0.000,
8568,087900FF,000,000011,00001100000000,/DOS-PR,,3,Direct Operating Supplies - Pd,,,,,,,,,578000050,N,EACH,4.000000,0.040000,0.000,
8569,087900FF,000,000012,00000550000000,604132PAD,*,1,,,,,,,,,2 per inner carton - one top and one bottom,,N,,8.000000,0.000000,0.000,
8570,087900FF,000,000013,00000600000000,604133,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
8571,087900LME,000,000001,00000100000000,87900LMEA1,*,1,,,,,,,,,,,N,,4.000000,0.000000,0.000,
8572,087900LME,000,000002,00000300000000,089716A3,*,1,,,,,,,,,,,N,,4.000000,0.000000,0.000,
8573,087900LME,000,000003,00000400000000,087900A2BW,*,1,,,,,,,,,,,N,,4.000000,0.000000,0.000,
8574,087900LME,000,000004,00000500000000,087900A3BW,*,1,,,,,,,,,,,N,,4.000000,0.000000,0.000,
8575,087900LME,000,000005,00000600000000,GALTKSLR,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
8576,087900LME,000,000006,00000700000000,344848,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
8577,087900LME,000,000007,00000800000000,087900BAIL,*,1,,,,,,,,,,,N,,4.000000,0.000000,0.000,
8578,087900LME,000,000008,00000900000000,087900CLIP,*,1,,,,,,,,,,,N,,8.000000,0.000000,0.000,
8579,087900LME,000,000009,00001000000000,604600,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
8580,087900LME,000,000010,00001100000000,/PRDLBR,,3,PRODUCTION LABOR,,,,,,,,,582528250,N,EACH,0.382400,11.110000,0.000,
8581,087900LME,000,000011,00001200000000,/DOS-EURO,,3,Operating Cost for European,,,,,,,,,578000050,N,EACH,4.000000,0.080000,0.000,
