,ItemCode, WarehouseCode, BinLocation, ReorderMethod, QuantityOnHand, QuantityOnPurchaseOrder, QuantityOnSalesOrder, QuantityOnBackOrder, AverageCost, QuantityRequiredForWO, EconomicOrderQty, ReorderPointQty, MinimumOrderQty, MaximumOnHandQty, QuantityOnWorkOrder, QuantityInShipping, TotalWarehouseValue, CostCalcQtyCommitted, CostCalcCostCommitted, DateCreated, TimeCreated, UserCreatedKey, DateUpdated, TimeUpdated, UserUpdatedKey, LastPhysicalCountDate
0,00001,000,,E,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-01-03,14.97914,0000000003,2021-12-31
1,00001,MTG,,E,0.000000,0.000000,0.000000,0.000000,5.703300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-01-03,14.97914,0000000003,2021-12-31
2,00010,MTG,,E,0.000000,0.000000,0.000000,0.000000,6.108200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-01-03,14.97914,0000000003,2021-12-31
3,00010G55,MTG,,E,0.000000,0.000000,0.000000,0.000000,46.267400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-01-03,14.97914,0000000003,2021-12-31
4,00040,MTG,,E,0.000000,0.000000,0.000000,0.000000,23.879300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-01-03,14.97914,0000000003,2021-12-31
5,00040A1,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.035400,0.000000,0.000000,0.000000,3000.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-01-03,14.97914,0000000003,2021-12-31
6,00040A1,SSI,,E,0.000000,0.000000,0.000000,0.000000,0.035400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-01-03,14.97914,0000000003,2021-12-31
7,00040A2,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.031300,0.000000,0.000000,0.000000,3000.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-01-03,14.97914,0000000003,2021-12-31
8,00040A2,SSI,,E,0.000000,0.000000,0.000000,0.000000,0.031300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-01-03,14.97914,0000000003,2021-12-31
9,00060,MTG,,E,0.000000,0.000000,0.000000,0.000000,14.998900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-01-03,14.97914,0000000003,2021-12-31
10,00060A1,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.035400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-01-03,14.97914,0000000003,2021-12-31
11,00060A1,SSI,,E,0.000000,0.000000,0.000000,0.000000,0.035400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-01-03,14.97914,0000000003,2021-12-31
12,00060A2,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.031300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-01-03,14.97914,0000000003,2021-12-31
13,00060A2,SSI,,E,0.000000,0.000000,0.000000,0.000000,0.031300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-01-03,14.97914,0000000003,2021-12-31
14,00080,MTG,,E,0.000000,0.000000,0.000000,0.000000,3.610000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-01-03,14.97914,0000000003,2021-12-31
15,00080,REW,,E,0.000000,0.000000,0.000000,0.000000,1.969300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-01-03,14.97914,0000000003,2021-12-31
16,00080G55,MTG,,E,0.000000,0.000000,0.000000,0.000000,29.596200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-01-03,14.97914,0000000003,2021-12-31
17,0009657,MTG,,E,0.000000,0.000000,0.000000,0.000000,9.922800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-01-03,14.97914,0000000003,2021-12-31
18,00200,MTG,,E,0.000000,0.000000,0.000000,0.000000,6.068976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-01-03,14.97914,0000000003,2021-12-31
19,00200.B,MTG,,E,0.000000,0.000000,0.000000,0.000000,1.066800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-01-03,14.97914,0000000003,2021-12-31
20,00200A1,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.000100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-01-03,14.97914,0000000003,2021-12-31
21,00200A1,SSI,,E,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-01-03,14.97914,0000000003,2021-12-31
22,00200A2,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-01-03,14.97914,0000000003,2021-12-31
23,00200A2,SSI,,E,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-01-03,14.97914,0000000003,2021-12-31
24,0085107,MTG,,E,0.000000,0.000000,0.000000,0.000000,3.412400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2020-05-28,9.88529,0000000007,2022-01-03,14.97914,0000000003,2021-12-31
25,00AK10P1,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.121600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2012-03-21,13.77268,0000000007,2022-01-03,14.97914,0000000003,2021-12-31
26,00AK25P1,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.121600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2012-05-11,5.7507,0000000007,2022-01-03,14.97914,0000000003,2021-12-31
27,00AR15P1,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.121700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2012-03-21,13.98336,0000000007,2022-01-03,14.97914,0000000003,2021-12-31
28,00RK25P1,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.121600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2012-03-21,13.81383,0000000007,2022-01-03,14.97914,0000000003,2021-12-31
29,00SK15A1,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.060500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2012-03-21,14.40839,0000000007,2022-01-03,14.97914,0000000003,2021-12-31
30,00SK15P1,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.121600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2012-03-21,13.94341,0000000007,2022-01-03,14.97914,0000000003,2021-12-31
31,00VK75A1,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.060500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2012-03-21,14.07118,0000000007,2022-01-03,14.97914,0000000003,2021-12-31
32,010010,MTG,,E,0.000000,0.000000,0.000000,0.000000,5.273500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-01-03,14.97914,0000000003,2021-12-31
33,010011,MTG,,E,0.000000,0.000000,0.000000,0.000000,9.823000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-01-03,14.97914,0000000003,2021-12-31
34,010011B1,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.239000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-01-03,14.97914,0000000003,2021-12-31
35,010011B2,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.336000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-01-03,14.97914,0000000003,2021-12-31
36,010011CAP,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.046000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-01-03,14.97914,0000000003,2021-12-31
37,010012,MTG,,E,0.000000,0.000000,0.000000,0.000000,5.111600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-01-03,14.97914,0000000003,2021-12-31
38,010013,MTG,,E,0.000000,0.000000,0.000000,0.000000,9.866300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-01-03,14.97914,0000000003,2021-12-31
39,010014P,MTG,,E,0.000000,0.000000,0.000000,0.000000,7.181100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2013-04-24,5.53618,0000000007,2022-01-03,14.97914,0000000003,2021-12-31
40,014388,MTG,,E,0.000000,0.000000,0.000000,0.000000,65.478000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2016-12-07,12.11714,0000000007,2022-01-03,14.97914,0000000003,2021-12-31
41,014388BASE,MTG,,E,0.000000,0.000000,0.000000,0.000000,2.425000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2016-12-07,12.25249,0000000007,2022-01-03,14.97914,0000000003,2021-12-31
42,014389,MTG,,E,0.000000,0.000000,0.000000,0.000000,79.030000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2011-02-16,7.1596,0000000007,2022-01-03,14.97914,0000000003,2021-12-31
43,014389BASE,MTG,,E,0.000000,0.000000,0.000000,0.000000,2.224000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2011-02-16,7.23456,0000000007,2022-01-03,14.97914,0000000003,2021-12-31
44,014649C,MTG,,E,0.000000,0.000000,0.000000,0.000000,2.233600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2021-09-09,15.47783,0000000049,2022-01-25,13.49569,0000000007,2021-12-31
45,01492,MTG,,E,0.000000,0.000000,0.000000,0.000000,8.129700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-01-03,14.97914,0000000003,2021-12-31
46,01492,SSI,,E,0.000000,0.000000,0.000000,0.000000,5.674500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-01-03,14.97914,0000000003,2021-12-31
47,015000SLV,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-01-03,14.97914,0000000003,2021-12-31
48,015001,MTG,,E,0.000000,0.000000,0.000000,0.000000,8.657300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-01-03,14.97914,0000000003,2021-12-31
49,015055,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-01-03,14.97914,0000000003,2021-12-31
50,01776,MTG,,E,0.000000,0.000000,0.000000,0.000000,8.848000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-01-03,14.97914,0000000003,2021-12-31
51,018100A1,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-01-03,14.97914,0000000003,2021-12-31
52,01812,MTG,,E,0.000000,0.000000,0.000000,0.000000,1.412000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-01-03,14.97914,0000000003,2021-12-31
53,01854CA1,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.034800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-01-03,14.97914,0000000003,2021-12-31
54,01854CA1,SSI,,E,0.000000,0.000000,0.000000,0.000000,0.034800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-01-03,14.97914,0000000003,2021-12-31
55,01854CA2,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.030600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-01-03,14.97914,0000000003,2021-12-31
56,01854CA2,SSI,,E,0.000000,0.000000,0.000000,0.000000,0.030600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-01-03,14.97914,0000000003,2021-12-31
57,01862CA1,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.033500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-01-03,14.97914,0000000003,2021-12-31
58,01862CA1,SSI,,E,0.000000,0.000000,0.000000,0.000000,0.033500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-01-03,14.97914,0000000003,2021-12-31
59,01862CA2,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.029400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-01-03,14.97914,0000000003,2021-12-31
60,01862CA2,SSI,,E,0.000000,0.000000,0.000000,0.000000,0.029400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-01-03,14.97914,0000000003,2021-12-31
61,01870CA1,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.034400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-01-03,14.97914,0000000003,2021-12-31
62,01870CA1,SSI,,E,0.000000,0.000000,0.000000,0.000000,0.034400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-01-03,14.97914,0000000003,2021-12-31
63,01870CA2,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.034400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-01-03,14.97914,0000000003,2021-12-31
64,01870CA2,SSI,,E,0.000000,0.000000,0.000000,0.000000,0.034400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-01-03,14.97914,0000000003,2021-12-31
65,01888CA1,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.032500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-01-03,14.97914,0000000003,2021-12-31
66,01888CA1,SSI,,E,0.000000,0.000000,0.000000,0.000000,0.032500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-01-03,14.97914,0000000003,2021-12-31
67,01888CA2,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.033600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-01-03,14.97914,0000000003,2021-12-31
68,01888CA2,SSI,,E,0.000000,0.000000,0.000000,0.000000,0.028600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-01-03,14.97914,0000000003,2021-12-31
69,01896CA1,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.036500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-01-03,14.97914,0000000003,2021-12-31
70,01896CA1,SSI,,E,0.000000,0.000000,0.000000,0.000000,0.036500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-01-03,14.97914,0000000003,2021-12-31
71,01896CA2,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.032100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-01-03,14.97914,0000000003,2021-12-31
72,01896CA2,SSI,,E,0.000000,0.000000,0.000000,0.000000,0.032100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-01-03,14.97914,0000000003,2021-12-31
73,01941,MTG,,E,0.000000,0.000000,0.000000,0.000000,8.352200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-01-03,14.97914,0000000003,2021-12-31
74,01965,MTG,,E,0.000000,0.000000,0.000000,0.000000,1.412000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-01-03,14.97914,0000000003,2021-12-31
75,020001,000,,E,0.000000,0.000000,0.000000,0.000000,0.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-01-03,14.97914,0000000003,2021-12-31
76,020001,MTG,,R,230027.178000,185000.000000,0.000000,0.000000,0.820000,0.000000,0.000000,165000.000000,0.000000,0.000000,0.000000,0.000000,188622.30,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-08-09,14.40132,0000000003,2021-12-31
77,020001,SSI,,E,1986.000000,0.000000,0.000000,0.000000,0.820000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1628.52,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-08-09,14.40132,0000000003,2021-12-31
78,020002,MTG,,R,80570.104800,0.000000,0.000000,0.000000,1.890000,0.000000,0.000000,50000.000000,0.000000,0.000000,0.000000,0.000000,152277.50,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-08-09,14.40132,0000000003,2021-12-31
79,020002,SSI,,E,30.000000,0.000000,0.000000,0.000000,1.890000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.70,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-08-09,14.40132,0000000003,2021-12-31
80,020002RG,MTG,,E,6848.000000,0.000000,0.000000,0.000000,1.516400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10384.64,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-08-01,10.42177,0000000007,2021-12-31
81,020003,HOL,,E,0.000000,0.000000,0.000000,0.000000,0.680000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-01-03,14.97914,0000000003,2021-12-31
82,020003,MTG,,R,68933.778800,41400.000000,0.000000,0.000000,1.880000,0.000000,0.000000,47500.000000,0.000000,0.000000,0.000000,0.000000,129595.50,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-08-04,8.881,0000000003,2021-12-31
83,020003,SSI,,E,61.000000,0.000000,0.000000,0.000000,1.880000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,114.68,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-08-03,8.94823,0000000003,2021-12-31
84,020003RG,MTG,,E,40056.000000,0.000000,0.000000,0.000000,1.165500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46685.46,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-08-01,10.42177,0000000007,2021-12-31
85,020003RG,SSI,,E,0.000000,0.000000,0.000000,0.000000,0.801900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2020-01-09,15.11151,0000000003,2022-01-03,14.97914,0000000003,2021-12-31
86,020004,MTG,,E,0.000000,0.000000,0.000000,0.000000,0.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-01-03,14.97914,0000000003,2021-12-31
87,020005,000,,E,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-01-03,14.97914,0000000003,2021-12-31
88,020005,MTG,,E,0.000000,0.000000,0.000000,0.000000,1.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-01-03,14.97914,0000000003,2021-12-31
89,020005,SSI,,E,0.000000,0.000000,0.000000,0.000000,1.200000,0.000000,0.000000,12000.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2016-05-20,11.31993,0000000003,2022-01-03,14.97914,0000000003,2021-12-31
90,020006,MTG,,E,1403.004300,0.000000,0.000000,0.000000,4.180000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000000,5864.57,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-08-01,10.42177,0000000007,2021-12-31
91,020006,SSI,,E,0.000000,0.000000,0.000000,0.000000,4.360000,0.000000,0.000000,250.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2018-07-09,13.21551,0000000003,2022-01-03,14.97914,0000000003,2021-12-31
92,020008,MTG,,E,447.040500,0.000000,0.000000,0.000000,7.082000,0.000000,0.000000,200.000000,0.000000,0.000000,0.000000,0.000000,3165.96,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-08-04,8.881,0000000003,2021-12-31
93,020009,MTG,,E,34.000000,0.000000,0.000000,0.000000,7.786200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,264.73,0.000000,0.000000,2016-11-01,13.40077,0000000007,2022-01-03,14.97914,0000000003,2021-12-31
94,020010,MTG,,E,0.000000,0.000000,0.000000,0.000000,6.880000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2017-11-08,14.11548,0000000007,2022-01-03,14.97914,0000000003,2021-12-31
95,020011,MTG,,E,0.000000,0.000000,0.000000,0.000000,1.838800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2022-02-28,7.39886,0000000007,2022-04-05,8.05197,0000000055,
96,020012,MTG,,E,237.324000,0.000000,0.000000,0.000000,12.140000,0.000000,0.000000,235.000000,0.000000,0.000000,0.000000,0.000000,2881.11,0.000000,0.000000,2022-03-14,11.30065,0000000007,2022-05-31,12.32537,0000000036,
97,022000,MTG,,E,25542.000000,0.000000,0.000000,0.000000,0.458800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11719.57,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-07-27,15.04374,0000000007,2021-12-31
98,022000,SSI,,E,0.000000,0.000000,0.000000,0.000000,0.462300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-07-29,11.66051,0000000003,2021-12-31
99,022001,MTG,,E,70026.000000,0.000000,0.000000,0.000000,0.350400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24538.30,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-08-09,15.49103,0000000003,2021-12-31
100,022001,REW,,E,0.000000,0.000000,0.000000,0.000000,0.194300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-01-03,14.97914,0000000003,2021-12-31
101,022001,SSI,,E,1935.000000,0.000000,0.000000,0.000000,0.350400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,678.06,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-08-09,11.11193,0000000003,2021-12-31
102,022001SK,MTG,,E,3297.000000,0.000000,0.000000,0.000000,0.305200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1006.18,0.000000,0.000000,2016-03-31,9.92069,0000000007,2022-07-27,15.04374,0000000007,2021-12-31
103,022001SK,SSI,,E,0.000000,0.000000,0.000000,0.000000,0.305000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2017-02-08,11.3415,0000000003,2022-07-29,11.66051,0000000003,2021-12-31
104,022002,000,,E,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-01-03,14.97914,0000000003,2021-12-31
105,022002,MTG,,E,5770.000000,0.000000,0.000000,0.000000,0.513900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2965.18,0.000000,0.000000,2010-12-15,18.21515,0000000013,2022-07-27,15.04374,0000000007,2021-12-31
